Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
2667318861l,   -0.01171,   -0.00639,   -0.00213,   +0.00830,   -0.03906,   -0.98975,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667329597l,   -0.01171,   -0.00426,   -0.00426,   +0.00781,   -0.03906,   -0.97803,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667340332l,   -0.01277,   -0.00639,   +0.00000,   +0.00732,   -0.05225,   -0.98389,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667351068l,   -0.01383,   -0.00639,   -0.00426,   +0.01514,   -0.03418,   -0.99072,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667361805l,   -0.00851,   -0.01064,   -0.00532,   +0.01367,   -0.03857,   -0.99365,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667372542l,   -0.01277,   -0.00745,   -0.00106,   +0.01367,   -0.04053,   -0.98096,  -40.91836,  -10.50117,   +1.04766,   +0.00000,   +0.00000;
2667383280l,   -0.01490,   -0.00639,   -0.00213,   +0.01074,   -0.04395,   -0.97412,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667394016l,   -0.01490,   -0.00639,   -0.00106,   +0.01172,   -0.04102,   -0.97705,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667404752l,   -0.01277,   -0.00319,   +0.00106,   +0.00781,   -0.04346,   -0.97754,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667415489l,   -0.01809,   -0.00639,   +0.00106,   +0.00098,   -0.03223,   -0.99609,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667426231l,   -0.01703,   -0.00532,   +0.00000,   +0.01465,   -0.04199,   -0.97656,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667436970l,   -0.01596,   -0.00532,   +0.00000,   +0.01660,   -0.03516,   -0.97900,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667447708l,   -0.00851,   -0.00426,   -0.00426,   +0.00977,   -0.04541,   -0.98242,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667458446l,   -0.00851,   -0.00851,   -0.00319,   +0.01025,   -0.04297,   -0.98926,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667469182l,   -0.01064,   -0.00639,   -0.00639,   +0.01367,   -0.03760,   -0.97461,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667479918l,   -0.01383,   -0.00851,   +0.00000,   +0.01270,   -0.03955,   -0.98145,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667490655l,   -0.01064,   -0.00639,   +0.00000,   +0.00293,   -0.03516,   -0.97803,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667501479l,   -0.00958,   -0.00745,   +0.00000,   +0.01709,   -0.04004,   -0.98438,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667512238l,   -0.01703,   -0.00426,   -0.00426,   +0.01807,   -0.03809,   -0.97803,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667522981l,   -0.01703,   -0.00426,   -0.00106,   +0.01660,   -0.04590,   -0.99854,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667533723l,   -0.00958,   -0.00745,   -0.00426,   +0.01660,   -0.03564,   -0.98291,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667544461l,   -0.01383,   -0.00426,   -0.00319,   +0.01074,   -0.04102,   -0.98682,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667555199l,   -0.01490,   -0.00639,   -0.00319,   +0.01367,   -0.03467,   -0.98438,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667565935l,   -0.01383,   -0.01171,   +0.00000,   +0.01172,   -0.04297,   -0.98193,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667576671l,   -0.00958,   -0.01171,   -0.00319,   +0.01270,   -0.03564,   -0.99023,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667587411l,   -0.01383,   -0.00639,   -0.00639,   +0.01709,   -0.03564,   -0.97949,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667598151l,   -0.01809,   -0.00958,   -0.00319,   +0.00781,   -0.03955,   -0.98828,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667608889l,   -0.01064,   -0.00426,   +0.00319,   +0.01416,   -0.03809,   -0.97949,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667619624l,   -0.01490,   -0.00851,   -0.00106,   +0.01123,   -0.03613,   -0.99561,  -40.37520,  -11.04434,   +1.22227,   +0.00000,   +0.00000;
2667630362l,   -0.01171,   -0.00532,   -0.00106,   +0.00781,   -0.04004,   -0.98047,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667641136l,   -0.01383,   -0.00745,   -0.00106,   +0.00586,   -0.03857,   -0.98828,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667651897l,   -0.01277,   -0.01171,   -0.00319,   +0.01270,   -0.04004,   -0.98633,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667662701l,   -0.01383,   -0.00639,   -0.00319,   +0.01611,   -0.03857,   -0.99219,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667673449l,   -0.01171,   -0.00851,   -0.00106,   +0.01318,   -0.03955,   -0.99658,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667684195l,   -0.01596,   -0.00426,   -0.00426,   +0.01123,   -0.03418,   -0.97900,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667694936l,   -0.00958,   -0.00639,   -0.00426,   +0.01904,   -0.03809,   -0.97949,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667705673l,   -0.01383,   -0.00851,   -0.00532,   +0.03076,   -0.04395,   -0.98975,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667716411l,   -0.01171,   -0.00851,   -0.00106,   +0.02051,   -0.03320,   -0.97314,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667727149l,   -0.01596,   -0.00851,   -0.00426,   +0.01416,   -0.03955,   -0.98047,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667737887l,   -0.01596,   -0.00745,   -0.00426,   +0.01807,   -0.04736,   -0.97900,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667748624l,   -0.01064,   -0.00426,   +0.00000,   +0.01807,   -0.03857,   -0.97461,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667759362l,   -0.01383,   -0.00532,   +0.00106,   +0.01611,   -0.04492,   -0.98486,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667770100l,   -0.00851,   -0.00426,   -0.00319,   +0.00684,   -0.03906,   -0.98096,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667780839l,   -0.01171,   -0.01064,   -0.00426,   +0.01074,   -0.04541,   -1.00000,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667791577l,   -0.01277,   -0.00532,   -0.00426,   +0.00488,   -0.04053,   -0.97656,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667802366l,   -0.01277,   -0.00319,   -0.00426,   +0.01074,   -0.04053,   -0.98145,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667813225l,   -0.01064,   -0.00958,   -0.00106,   +0.01416,   -0.03711,   -0.98682,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667823966l,   -0.01383,   -0.01064,   +0.00106,   +0.01025,   -0.04346,   -0.98193,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667834702l,   -0.01809,   -0.00958,   -0.00319,   +0.00781,   -0.03711,   -0.98242,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667845440l,   -0.01809,   -0.00851,   +0.00213,   +0.01172,   -0.04639,   -0.98877,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667856179l,   -0.01490,   -0.00426,   -0.00426,   +0.01318,   -0.03809,   -0.98096,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667866919l,   -0.01277,   -0.00745,   -0.00106,   +0.01172,   -0.04541,   -0.97021,  -39.65098,  -11.04434,   +1.92070,   +0.00000,   +0.00000;
2667877655l,   -0.01171,   -0.00532,   -0.00213,   +0.01318,   -0.03320,   -0.96973,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667888388l,   -0.01064,   -0.00958,   -0.00532,   +0.01416,   -0.03857,   -0.98242,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667899121l,   -0.01809,   -0.00426,   -0.00106,   +0.00977,   -0.04492,   -0.99219,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667909857l,   -0.01809,   -0.00426,   -0.00532,   +0.01465,   -0.04102,   -0.98193,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667920591l,   -0.01916,   -0.00532,   -0.00532,   +0.01465,   -0.04004,   -0.98291,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667931332l,   -0.01490,   -0.00745,   -0.00106,   +0.01416,   -0.03125,   -0.97607,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667942069l,   -0.01703,   -0.00639,   -0.00213,   +0.01367,   -0.04150,   -0.95947,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667952860l,   -0.01490,   -0.00851,   -0.00106,   +0.01318,   -0.03857,   -0.98779,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667963644l,   -0.01277,   -0.00745,   -0.00639,   +0.02051,   -0.04443,   -0.98926,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667974382l,   -0.01383,   -0.00532,   -0.00426,   +0.01807,   -0.03760,   -0.98291,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667985116l,   -0.01064,   -0.00532,   -0.00213,   +0.00977,   -0.03857,   -0.99512,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2667995850l,   -0.00851,   -0.01171,   -0.00319,   +0.01025,   -0.03613,   -0.96973,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668006585l,   -0.01596,   -0.00532,   +0.00000,   +0.01123,   -0.04199,   -0.99023,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668017318l,   -0.02128,   -0.00958,   +0.00000,   +0.01025,   -0.03955,   -0.99463,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668028052l,   -0.01703,   -0.00958,   -0.00213,   +0.01514,   -0.04199,   -0.97119,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668038785l,   -0.01809,   -0.00851,   -0.00106,   +0.01904,   -0.05127,   -0.98535,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668049520l,   -0.01703,   -0.01277,   +0.00000,   +0.00830,   -0.04346,   -0.97607,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668060253l,   -0.01596,   -0.01064,   -0.00426,   +0.01270,   -0.04639,   -0.98096,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668070986l,   -0.01596,   -0.01277,   -0.00106,   +0.00439,   -0.05127,   -0.97510,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668081722l,   -0.01277,   -0.00319,   -0.00319,   +0.01318,   -0.04297,   -0.97852,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668092455l,   -0.01383,   -0.01383,   -0.00426,   +0.01758,   -0.04736,   -0.98828,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668103190l,   -0.01064,   -0.00532,   -0.00213,   +0.01465,   -0.03613,   -0.98145,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668114014l,   -0.01596,   -0.00426,   -0.00106,   +0.00391,   -0.03467,   -0.98828,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668124752l,   -0.01383,   -0.00319,   -0.00426,   +0.01514,   -0.04053,   -0.97949,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668135488l,   -0.00958,   -0.00851,   -0.00213,   +0.00244,   -0.03369,   -0.98877,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668146224l,   -0.00958,   -0.00745,   -0.00106,   +0.00928,   -0.03711,   -0.97168,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668156956l,   -0.00745,   -0.00426,   -0.00213,   +0.00781,   -0.04443,   -0.99561,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668167692l,   -0.01277,   -0.00639,   +0.00213,   +0.00781,   -0.03564,   -0.97412,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668178429l,   -0.00958,   -0.00426,   -0.00319,   +0.01318,   -0.04443,   -0.97607,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668189165l,   -0.00851,   -0.00426,   -0.00639,   +0.01025,   -0.03125,   -0.97607,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668199898l,   -0.01171,   -0.00851,   +0.00106,   +0.00928,   -0.03809,   -0.97559,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668210630l,   -0.01064,   -0.00426,   -0.00106,   +0.00391,   -0.03955,   -0.99805,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668221365l,   -0.01490,   -0.00745,   -0.00213,   +0.01709,   -0.04736,   -0.99316,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668232098l,   -0.00851,   -0.01064,   -0.00106,   -0.00098,   -0.03613,   -0.97949,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668242869l,   -0.01703,   -0.00426,   -0.00106,   +0.01367,   -0.03955,   -0.97998,  -38.74570,   -9.77695,   +2.44453,   +0.00000,   +0.00000;
2668253605l,   -0.01383,   -0.00745,   -0.00106,   +0.01074,   -0.02930,   -0.98486,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668264342l,   -0.01490,   -0.00639,   -0.00106,   +0.01709,   -0.04053,   -0.98877,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668275082l,   -0.01171,   -0.00745,   -0.00532,   +0.01318,   -0.04346,   -0.97852,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668285842l,   -0.01064,   -0.00851,   +0.00213,   +0.01611,   -0.03857,   -0.99609,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668296598l,   -0.00958,   -0.00745,   -0.00213,   +0.01172,   -0.03955,   -0.97119,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668307348l,   -0.01383,   -0.00426,   -0.00106,   +0.00928,   -0.03955,   -0.97852,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668318093l,   -0.01596,   -0.00532,   -0.00213,   +0.01270,   -0.04443,   -0.97803,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668328830l,   -0.01064,   -0.00851,   -0.00213,   +0.02197,   -0.04053,   -0.99072,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668339565l,   -0.01490,   -0.00426,   -0.00426,   +0.01025,   -0.04297,   -0.98242,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668350301l,   -0.00851,   -0.00532,   -0.00532,   +0.00439,   -0.03369,   -0.97607,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668361037l,   -0.00745,   -0.00532,   +0.00000,   +0.00781,   -0.03809,   -0.98633,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668371778l,   -0.01171,   -0.00639,   +0.00106,   +0.01172,   -0.03613,   -0.97900,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668382515l,   -0.01277,   -0.00426,   +0.00000,   +0.01611,   -0.04883,   -0.97363,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668393253l,   -0.01171,   -0.00639,   -0.00426,   +0.01221,   -0.03174,   -0.99805,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668403991l,   -0.02128,   -0.00639,   +0.00000,   +0.00781,   -0.03613,   -0.98096,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668414843l,   -0.01703,   -0.00851,   +0.00000,   +0.01270,   -0.04004,   -0.97998,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668425582l,   -0.01383,   -0.01064,   -0.00106,   +0.00928,   -0.03613,   -0.98584,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668436320l,   -0.01064,   -0.00745,   -0.00319,   +0.01318,   -0.04199,   -0.97803,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668447055l,   -0.00745,   -0.00745,   +0.00000,   +0.00635,   -0.03857,   -0.98193,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668457792l,   -0.01490,   -0.01596,   -0.00213,   +0.00977,   -0.03613,   -0.97607,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668468534l,   -0.01064,   -0.01277,   +0.00106,   +0.00049,   -0.03809,   -0.96533,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668479273l,   -0.00851,   -0.00958,   +0.00000,   +0.00586,   -0.04004,   -0.98193,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668490012l,   -0.02022,   -0.00639,   -0.00319,   +0.01221,   -0.04443,   -0.98926,  -39.83204,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668500748l,   -0.01916,   -0.00851,   +0.00106,   +0.00439,   -0.03125,   -0.97363,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668511484l,   -0.01809,   -0.00958,   -0.00106,   +0.00391,   -0.03760,   -0.99121,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668522238l,   -0.01916,   -0.00745,   -0.00319,   +0.00977,   -0.04004,   -0.98633,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668532976l,   -0.01383,   -0.00426,   +0.00000,   +0.00586,   -0.04395,   -0.98535,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668543712l,   -0.01171,   -0.00532,   +0.00000,   +0.00684,   -0.02930,   -0.98584,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668554448l,   -0.01064,   -0.00745,   -0.00426,   +0.01123,   -0.04199,   -0.97852,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668565183l,   -0.01277,   -0.00213,   +0.00319,   +0.01807,   -0.03906,   -0.98438,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668575916l,   -0.01383,   -0.00745,   -0.00426,   +0.00000,   -0.03760,   -0.99121,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668586656l,   -0.01596,   -0.00639,   -0.00319,   +0.00732,   -0.03906,   -0.99512,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668597395l,   -0.02022,   -0.00213,   -0.00319,   +0.02490,   -0.03809,   -0.96875,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668608130l,   -0.01596,   -0.00851,   -0.00319,   +0.00830,   -0.03320,   -0.96973,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668618867l,   -0.01596,   -0.01277,   -0.00319,   +0.00830,   -0.03760,   -0.97461,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668629605l,   -0.01171,   -0.00745,   -0.00426,   +0.00732,   -0.03613,   -0.98877,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668640352l,   -0.01277,   -0.00426,   -0.00213,   +0.01709,   -0.02930,   -0.98438,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668651095l,   -0.01916,   -0.00745,   +0.00000,   +0.00928,   -0.04395,   -0.97803,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668661833l,   -0.01809,   -0.01171,   -0.00639,   +0.01416,   -0.04297,   -0.99023,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668672629l,   -0.01596,   -0.01277,   -0.00213,   +0.01221,   -0.04395,   -0.98291,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668683374l,   -0.01383,   -0.01171,   -0.00319,   +0.00635,   -0.03516,   -0.97803,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668694113l,   -0.00958,   -0.00532,   -0.00106,   +0.00684,   -0.03760,   -0.99316,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668704850l,   -0.01277,   -0.00851,   -0.00106,   +0.01221,   -0.04883,   -1.00049,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668715674l,   -0.00958,   -0.01064,   +0.00000,   +0.00684,   -0.03809,   -0.98291,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668726418l,   -0.01277,   -0.00319,   +0.00000,   +0.01172,   -0.04443,   -0.98975,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668737160l,   -0.01596,   -0.01171,   +0.00000,   +0.00732,   -0.03760,   -0.97900,  -40.55625,  -10.86328,   +1.04766,   +0.00000,   +0.00000;
2668747897l,   -0.00958,   -0.00745,   +0.00319,   +0.01318,   -0.03760,   -0.97754,  -40.55625,  -10.13906,   +1.04766,   +0.00000,   +0.00000;
2668758634l,   -0.00851,   -0.00745,   -0.00426,   +0.01025,   -0.04492,   -0.99072,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668769373l,   -0.01490,   -0.00639,   +0.00213,   +0.00732,   -0.03174,   -0.97852,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668780110l,   -0.01064,   -0.00213,   +0.00000,   +0.01172,   -0.03418,   -0.98730,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668790845l,   -0.01277,   -0.00319,   +0.00213,   +0.01123,   -0.03906,   -0.98633,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668801582l,   -0.01809,   -0.01277,   -0.00426,   +0.00439,   -0.03271,   -0.97314,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668812370l,   -0.02128,   -0.00639,   -0.00106,   +0.00830,   -0.03711,   -0.98193,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668823109l,   -0.01703,   -0.00639,   +0.00106,   +0.01270,   -0.03711,   -0.97705,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668833846l,   -0.01596,   -0.00851,   -0.00106,   +0.01221,   -0.04736,   -0.98486,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668844582l,   -0.01809,   -0.01171,   -0.00213,   +0.01074,   -0.03760,   -0.98682,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668855319l,   -0.01490,   -0.00851,   -0.00106,   +0.01416,   -0.03467,   -1.00049,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668866056l,   -0.01383,   -0.00745,   -0.00106,   +0.01270,   -0.04004,   -0.98584,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668876792l,   -0.01809,   -0.00851,   -0.00106,   +0.02002,   -0.03613,   -0.98193,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668887527l,   -0.01064,   -0.00639,   -0.00532,   +0.01123,   -0.04102,   -0.98584,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668898263l,   -0.01277,   -0.00426,   -0.00213,   +0.01025,   -0.03418,   -0.97168,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668909000l,   -0.01383,   -0.00000,   +0.00106,   +0.00342,   -0.03564,   -0.98584,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668919735l,   -0.01703,   -0.00851,   +0.00000,   +0.02734,   -0.04590,   -0.99121,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668930469l,   -0.01596,   -0.00106,   -0.00319,   +0.01074,   -0.04346,   -0.99072,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668941207l,   -0.01596,   -0.01171,   -0.00213,   +0.01416,   -0.03613,   -0.99365,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668951947l,   -0.01490,   -0.00639,   -0.00319,   +0.00684,   -0.04492,   -0.98389,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668962734l,   -0.01277,   -0.00851,   -0.00319,   +0.00732,   -0.03613,   -0.98584,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668973471l,   -0.01171,   -0.00532,   -0.00106,   +0.01514,   -0.04688,   -0.97998,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668984209l,   -0.01064,   -0.00958,   -0.00213,   +0.00977,   -0.03613,   -0.97998,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2668994948l,   -0.01703,   -0.01171,   -0.00106,   +0.01514,   -0.03711,   -0.98926,  -40.55625,  -10.13906,   +1.74609,   +0.00000,   +0.00000;
2669005685l,   -0.01596,   -0.00319,   -0.00106,   +0.00781,   -0.04590,   -0.97168,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669016418l,   -0.01809,   -0.00745,   -0.00639,   +0.01807,   -0.03271,   -0.98193,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669027235l,   -0.01383,   -0.00958,   -0.00106,   +0.01074,   -0.04346,   -0.97656,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669037971l,   -0.01277,   -0.00745,   -0.00213,   +0.01123,   -0.03125,   -0.99609,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669048707l,   -0.00958,   -0.00532,   +0.00213,   +0.00732,   -0.04541,   -0.98438,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669059439l,   -0.01596,   -0.01171,   +0.00000,   +0.00684,   -0.03564,   -0.98438,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669070172l,   -0.01490,   -0.00532,   +0.00106,   -0.00049,   -0.03027,   -0.97656,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669080919l,   -0.01383,   -0.00639,   +0.00106,   +0.01416,   -0.04980,   -0.97070,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
2669091656l,   -0.01596,   -0.01064,   -0.00532,   +0.00488,   -0.03467,   -0.98828,  -41.82364,   -9.59590,   +2.26992,   +0.00000,   +0.00000;
