Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
 315764856l,   -0.00530,   +0.00884,   -0.01357,   -1.00342,   +0.01514,   -0.11914,  -34.40039,  +23.17500,  -33.87422,   +0.00000,   +0.00000;
 315767418l,   -0.00211,   +0.01629,   -0.01037,   -1.00732,   +0.02197,   -0.11816,  -34.40039,  +23.17500,  -33.87422,   +0.00000,   +0.00000;
 315769977l,   -0.00530,   +0.00884,   -0.01250,   -1.00537,   +0.01123,   -0.11279,  -34.40039,  +23.17500,  -33.87422,   +0.00000,   +0.00000;
 315772536l,   -0.00211,   +0.00672,   -0.01782,   -1.00146,   +0.01855,   -0.10938,  -34.40039,  +23.17500,  -33.87422,   +0.00000,   +0.00000;
 315775095l,   -0.01275,   +0.00246,   -0.01782,   -1.00732,   +0.01855,   -0.12012,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315777656l,   -0.00423,   +0.00246,   -0.02421,   -1.00977,   +0.01709,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315780216l,   -0.01168,   +0.00352,   -0.02314,   -1.00586,   +0.02148,   -0.10645,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315782776l,   -0.01168,   +0.00139,   -0.02527,   -1.00098,   +0.02295,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315785338l,   -0.02020,   +0.00139,   -0.02634,   -1.00000,   +0.01758,   -0.11572,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315787898l,   -0.01913,   +0.00139,   -0.02634,   -1.00391,   +0.00928,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315790458l,   -0.02871,   -0.00393,   -0.03059,   -1.00342,   +0.01807,   -0.10596,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315793018l,   -0.03616,   +0.00352,   -0.02527,   -0.99805,   +0.01709,   -0.10547,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315795579l,   -0.03829,   +0.00565,   -0.03379,   -0.99219,   +0.02637,   -0.11963,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315798167l,   -0.04148,   +0.00565,   -0.03698,   -0.98926,   +0.00977,   -0.12354,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315800843l,   -0.02977,   +0.00033,   -0.02953,   -1.00342,   +0.02393,   -0.12402,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315803272l,   -0.03190,   -0.00286,   -0.03272,   -0.99023,   +0.02246,   -0.11035,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315805831l,   -0.02871,   -0.00712,   -0.02740,   -0.99561,   +0.02539,   -0.12939,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315808391l,   -0.02445,   -0.00180,   -0.02527,   -0.99170,   +0.01318,   -0.11328,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315810950l,   -0.02658,   +0.00246,   -0.02847,   -1.00098,   +0.02002,   -0.12646,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315813539l,   -0.02339,   +0.00033,   -0.02634,   -0.99756,   +0.01855,   -0.13916,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315816071l,   -0.02765,   +0.01523,   -0.03272,   -0.99707,   +0.03320,   -0.13574,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315818637l,   -0.02552,   +0.01736,   -0.03166,   -1.00342,   +0.02100,   -0.12500,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315821190l,   -0.02765,   +0.02161,   -0.03059,   -1.00830,   +0.02734,   -0.13477,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315823753l,   -0.01700,   +0.02161,   -0.02847,   -0.99316,   +0.03125,   -0.14209,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315826312l,   -0.01488,   +0.02694,   -0.02102,   -0.99854,   +0.02686,   -0.13525,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315828874l,   -0.00530,   +0.01629,   -0.01782,   -0.99316,   +0.02148,   -0.12842,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315831435l,   -0.00317,   +0.02481,   -0.01357,   -0.99121,   +0.02197,   -0.12842,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315833996l,   +0.00215,   +0.01736,   -0.01037,   -0.99316,   +0.02490,   -0.13916,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315836556l,   +0.00747,   +0.02268,   -0.00718,   -0.99219,   +0.02637,   -0.12402,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315839115l,   -0.00423,   +0.03226,   -0.00931,   -0.99121,   +0.01270,   -0.12598,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315841676l,   -0.00636,   +0.03013,   -0.01570,   -0.98389,   +0.02734,   -0.10889,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315844239l,   -0.00743,   +0.03545,   -0.00612,   -0.99805,   +0.01758,   -0.11328,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315846798l,   -0.00849,   +0.03439,   -0.00825,   -0.99414,   +0.02490,   -0.12939,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315849359l,   -0.00955,   +0.03864,   -0.00718,   -1.00293,   +0.01953,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315851951l,   -0.01488,   +0.03758,   -0.00292,   -0.99316,   +0.02979,   -0.10938,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315854499l,   -0.01913,   +0.04290,   +0.00027,   -0.99854,   +0.02246,   -0.10303,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315857075l,   -0.01488,   +0.02694,   +0.00027,   -0.99756,   +0.01709,   -0.11328,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315859614l,   -0.01700,   +0.03545,   +0.00133,   -0.98828,   +0.02490,   -0.12207,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315862174l,   -0.02126,   +0.03332,   -0.00931,   -1.00439,   +0.01758,   -0.11621,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315864736l,   -0.02977,   +0.04503,   -0.00718,   -1.00488,   +0.01855,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315867297l,   -0.02765,   +0.03864,   -0.01144,   -0.99805,   +0.02393,   -0.12744,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315869856l,   -0.03403,   +0.04503,   -0.01463,   -0.99316,   +0.01123,   -0.10791,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315872419l,   -0.03829,   +0.04077,   -0.00931,   -0.99707,   +0.01758,   -0.11621,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315874978l,   -0.03510,   +0.04928,   -0.01995,   -0.99658,   +0.02100,   -0.12256,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315877540l,   -0.04042,   +0.05141,   -0.01889,   -1.01709,   +0.01758,   -0.11133,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315880097l,   -0.04042,   +0.05567,   -0.02208,   -1.00488,   +0.01514,   -0.12207,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315882658l,   -0.03297,   +0.05035,   -0.02527,   -1.01270,   +0.02344,   -0.11816,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315885220l,   -0.03403,   +0.06312,   -0.02527,   -0.99854,   +0.02344,   -0.13232,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315887781l,   -0.03297,   +0.05993,   -0.02527,   -1.00146,   +0.01514,   -0.12451,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315890339l,   -0.01913,   +0.05035,   -0.01995,   -0.99609,   +0.01855,   -0.12939,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315892900l,   -0.01594,   +0.05461,   -0.02314,   -0.99756,   +0.01904,   -0.12891,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315895498l,   -0.00211,   +0.04928,   -0.01676,   -1.01123,   +0.01855,   -0.12891,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315898055l,   -0.00211,   +0.04928,   -0.02421,   -1.00537,   +0.01416,   -0.12695,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315900617l,   +0.01279,   +0.04716,   -0.02208,   -1.00781,   +0.01807,   -0.11035,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315903226l,   +0.00960,   +0.04503,   -0.02314,   -0.99902,   +0.02197,   -0.11621,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315905743l,   +0.01812,   +0.03545,   -0.02314,   -0.99023,   +0.01660,   -0.11377,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315908298l,   +0.02237,   +0.03651,   -0.02208,   -0.99512,   +0.02295,   -0.11768,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315910856l,   +0.01492,   +0.02694,   -0.01676,   -1.00342,   +0.01367,   -0.11377,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315913417l,   +0.02237,   +0.03013,   -0.01570,   -0.99805,   +0.02979,   -0.10938,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315915976l,   +0.01705,   +0.02481,   -0.01889,   -0.99414,   +0.01611,   -0.11670,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315918545l,   +0.01705,   +0.01949,   -0.01782,   -0.99902,   +0.01758,   -0.10645,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315921097l,   +0.01599,   +0.01416,   -0.01570,   -1.00049,   +0.02441,   -0.10059,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315923696l,   +0.00854,   +0.00778,   -0.01037,   -0.99414,   +0.02783,   -0.10547,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315926215l,   +0.00641,   +0.00246,   -0.01463,   -1.00000,   +0.02734,   -0.10791,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315928779l,   -0.00530,   +0.00139,   -0.01144,   -1.00342,   +0.02441,   -0.09766,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315931335l,   -0.01168,   -0.00073,   -0.00612,   -1.00342,   +0.02783,   -0.09424,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315933897l,   -0.01381,   +0.00672,   -0.00505,   -1.00439,   +0.03320,   -0.10742,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315936454l,   -0.02020,   -0.00499,   -0.00399,   -0.99219,   +0.02979,   -0.11865,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315939014l,   -0.02233,   -0.00606,   -0.00292,   -0.98926,   +0.03711,   -0.11572,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315941574l,   -0.02552,   -0.01670,   +0.00240,   -1.00635,   +0.03271,   -0.11621,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315944138l,   -0.02552,   -0.02202,   +0.01623,   -0.98730,   +0.03223,   -0.12402,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315946695l,   -0.02445,   -0.02308,   +0.02049,   -1.00098,   +0.02881,   -0.11279,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315949255l,   -0.02020,   -0.01776,   +0.02581,   -0.98633,   +0.02344,   -0.11865,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315951817l,   -0.01700,   -0.01351,   +0.02262,   -0.98877,   +0.02539,   -0.10791,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315954384l,   -0.02126,   -0.00818,   +0.02155,   -0.98828,   +0.02734,   -0.11621,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315956937l,   -0.02445,   -0.00818,   +0.02155,   -0.98975,   +0.02539,   -0.11279,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315959496l,   -0.02552,   -0.00180,   +0.01410,   -0.99023,   +0.02881,   -0.12207,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315962058l,   -0.03510,   -0.00073,   +0.02155,   -0.99951,   +0.03516,   -0.12354,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315964619l,   -0.03084,   -0.00606,   +0.01942,   -1.00293,   +0.02295,   -0.12109,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315967179l,   -0.02339,   -0.00712,   +0.02049,   -1.00928,   +0.01904,   -0.11719,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315969737l,   -0.02445,   -0.01244,   +0.02368,   -1.00146,   +0.02295,   -0.12695,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315972301l,   -0.01275,   -0.01031,   +0.03219,   -0.99609,   +0.02344,   -0.11475,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315974860l,   -0.01381,   -0.00180,   +0.03432,   -1.00049,   +0.02246,   -0.11914,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315977421l,   -0.01488,   -0.01031,   +0.03432,   -0.99854,   +0.01123,   -0.12451,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315979981l,   -0.01168,   -0.00393,   +0.03964,   -1.00049,   +0.02148,   -0.11914,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315982538l,   -0.01168,   +0.00033,   +0.04284,   -0.98242,   +0.01562,   -0.11475,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315985098l,   -0.01700,   +0.00033,   +0.05348,   -1.00635,   +0.02832,   -0.13037,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315987659l,   -0.00530,   -0.00393,   +0.05029,   -0.99219,   +0.03271,   -0.13184,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315990216l,   +0.00322,   -0.02415,   +0.06838,   -0.98584,   +0.02881,   -0.13037,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315992779l,   +0.01812,   -0.03160,   +0.07370,   -0.98877,   +0.02637,   -0.12988,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315995337l,   +0.02024,   -0.02734,   +0.09073,   -0.98438,   +0.02783,   -0.12549,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 315997898l,   +0.01918,   -0.01351,   +0.09073,   -0.99365,   +0.02100,   -0.12207,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316000455l,   +0.01492,   -0.00073,   +0.09711,   -0.99951,   +0.02539,   -0.12988,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316003032l,   +0.00322,   +0.00884,   +0.10243,   -0.98438,   +0.03467,   -0.12549,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316005584l,   +0.00428,   +0.01097,   +0.11201,   -0.98438,   +0.03320,   -0.13623,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316008136l,   +0.00002,   +0.02055,   +0.12798,   -0.97900,   +0.03857,   -0.14404,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316010696l,   +0.00322,   +0.02161,   +0.14607,   -0.97510,   +0.04443,   -0.12695,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316013259l,   +0.01173,   +0.01629,   +0.17480,   -0.97656,   +0.04053,   -0.12744,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316015817l,   +0.02769,   +0.01523,   +0.20247,   -0.95557,   +0.04785,   -0.14502,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316018375l,   +0.05004,   +0.01097,   +0.24504,   -0.96826,   +0.06348,   -0.13135,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316020936l,   +0.06813,   +0.01949,   +0.27377,   -0.97461,   +0.06152,   -0.13086,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316023542l,   +0.08516,   +0.01949,   +0.30357,   -0.97168,   +0.05322,   -0.14062,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316026065l,   +0.08942,   +0.02906,   +0.33763,   -0.97070,   +0.05615,   -0.14209,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316028623l,   +0.08090,   +0.03758,   +0.37062,   -0.97803,   +0.05615,   -0.12256,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316031185l,   +0.07558,   +0.04609,   +0.40148,   -0.97754,   +0.06104,   -0.12695,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316033744l,   +0.06707,   +0.04928,   +0.42809,   -0.98096,   +0.06348,   -0.11865,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316036314l,   +0.05323,   +0.05780,   +0.46001,   -0.97510,   +0.06104,   -0.12109,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316038866l,   +0.04366,   +0.07589,   +0.48555,   -0.97217,   +0.04980,   -0.12695,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316041432l,   +0.02237,   +0.08440,   +0.50897,   -0.95898,   +0.05566,   -0.12256,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316043986l,   +0.00641,   +0.09185,   +0.52812,   -0.96533,   +0.04150,   -0.12354,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316046543l,   -0.02339,   +0.10356,   +0.55899,   -0.98438,   +0.02393,   -0.11816,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316049103l,   -0.05532,   +0.12484,   +0.59411,   -0.96240,   +0.03271,   -0.10449,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316051663l,   -0.07554,   +0.14187,   +0.58559,   -0.97119,   +0.04248,   -0.12012,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316054230l,   -0.10533,   +0.16848,   +0.56963,   -0.95654,   +0.05029,   -0.12061,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316056802l,   -0.12981,   +0.19934,   +0.53877,   -0.94727,   +0.00586,   -0.10156,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316059342l,   -0.16600,   +0.22807,   +0.51003,   -0.93799,   -0.00098,   -0.10205,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316061902l,   -0.19686,   +0.26532,   +0.48449,   -0.94043,   -0.02295,   -0.08789,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316064464l,   -0.23091,   +0.30257,   +0.45469,   -0.94189,   -0.04102,   -0.10449,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316067025l,   -0.24794,   +0.33769,   +0.43873,   -0.96094,   -0.04443,   -0.10352,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316069584l,   -0.26284,   +0.37174,   +0.41532,   -0.96777,   -0.04834,   -0.11523,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316072152l,   -0.25965,   +0.39622,   +0.39722,   -0.98926,   -0.05078,   -0.13232,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316074701l,   -0.25433,   +0.41538,   +0.38126,   -0.99512,   -0.04492,   -0.13818,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316077260l,   -0.22559,   +0.42283,   +0.37594,   -1.01123,   -0.05225,   -0.15234,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316079820l,   -0.20005,   +0.43028,   +0.36955,   -1.02441,   -0.05713,   -0.16504,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316082381l,   -0.16600,   +0.43028,   +0.37062,   -1.05176,   -0.04883,   -0.17188,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316084943l,   -0.11811,   +0.42921,   +0.35891,   -1.04932,   -0.06055,   -0.17822,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316087511l,   -0.07979,   +0.42602,   +0.35572,   -1.06934,   -0.05811,   -0.17090,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316090059l,   -0.03722,   +0.42283,   +0.34933,   -1.06885,   -0.05225,   -0.16113,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316092619l,   -0.00636,   +0.42283,   +0.33231,   -1.06934,   -0.06250,   -0.16895,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316095181l,   +0.02131,   +0.43134,   +0.31954,   -1.06836,   -0.06445,   -0.14111,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316097737l,   +0.05323,   +0.43879,   +0.30038,   -1.06494,   -0.06348,   -0.13721,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316100298l,   +0.06388,   +0.44092,   +0.29080,   -1.06592,   -0.05518,   -0.12598,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316102859l,   +0.08835,   +0.44411,   +0.27484,   -1.06104,   -0.05225,   -0.11182,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316105421l,   +0.10219,   +0.45369,   +0.26632,   -1.05664,   -0.06006,   -0.10449,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316107997l,   +0.10964,   +0.45901,   +0.25781,   -1.05371,   -0.05615,   -0.11035,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316110545l,   +0.10645,   +0.45475,   +0.25462,   -1.07617,   -0.05664,   -0.11230,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316113103l,   +0.10645,   +0.44837,   +0.25568,   -1.06592,   -0.04932,   -0.09131,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316115663l,   +0.10645,   +0.44624,   +0.25355,   -1.05322,   -0.03760,   -0.09082,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316118231l,   +0.11177,   +0.44092,   +0.24078,   -1.04248,   -0.02393,   -0.08398,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316120795l,   +0.11815,   +0.43666,   +0.23014,   -1.02588,   -0.01904,   -0.07422,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316123343l,   +0.12347,   +0.43560,   +0.23227,   -1.01660,   -0.02246,   -0.07715,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316125900l,   +0.11283,   +0.44411,   +0.23440,   -1.00781,   -0.01807,   -0.05957,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316128461l,   +0.10325,   +0.45901,   +0.24185,   -0.98096,   -0.02002,   -0.06250,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316131021l,   +0.09155,   +0.46752,   +0.25249,   -0.98096,   -0.01611,   -0.05322,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316133594l,   +0.06920,   +0.48774,   +0.26739,   -0.96729,   -0.00537,   -0.05371,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316136151l,   +0.04046,   +0.50477,   +0.27803,   -0.96289,   +0.00830,   -0.06445,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316138708l,   +0.01599,   +0.52286,   +0.29612,   -0.95752,   +0.01270,   -0.06006,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316141261l,   -0.01807,   +0.53457,   +0.31847,   -0.94824,   +0.01318,   -0.05127,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316143821l,   -0.05000,   +0.56756,   +0.34827,   -0.95801,   +0.01758,   -0.06592,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316146382l,   -0.07979,   +0.59736,   +0.38126,   -0.93896,   +0.01855,   -0.05518,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316148940l,   -0.11278,   +0.63780,   +0.40787,   -0.93457,   +0.01025,   -0.04834,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316151501l,   -0.14365,   +0.67292,   +0.44299,   -0.93213,   +0.01904,   -0.05664,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316154076l,   -0.18089,   +0.71655,   +0.47385,   -0.92676,   +0.02734,   -0.04932,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316156636l,   -0.21921,   +0.76231,   +0.51535,   -0.94385,   +0.00146,   -0.03613,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316159187l,   -0.26071,   +0.81340,   +0.54941,   -0.92725,   +0.01367,   -0.02441,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316161742l,   -0.29690,   +0.85490,   +0.58666,   -0.93506,   +0.01953,   -0.01562,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316164305l,   -0.33201,   +0.89854,   +0.62071,   -0.91895,   +0.03711,   -0.03320,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316166863l,   -0.35756,   +0.94536,   +0.63774,   -0.89502,   +0.00977,   -0.01025,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316169423l,   -0.38310,   +0.97303,   +0.66328,   -0.90186,   +0.01514,   -0.02148,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316171983l,   -0.41290,   +1.02199,   +0.70478,   -0.89697,   +0.00000,   -0.00342,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316174546l,   -0.44589,   +1.06243,   +0.75055,   -0.89551,   -0.00293,   +0.00684,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316177102l,   -0.47249,   +1.08690,   +0.79099,   -0.90527,   -0.00586,   -0.02051,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316179664l,   -0.52145,   +1.13266,   +0.83675,   -0.89697,   +0.01025,   +0.00537,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316182224l,   -0.55657,   +1.15395,   +0.85484,   -0.89453,   +0.01074,   -0.00537,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316184795l,   -0.61084,   +1.19013,   +0.88038,   -0.89941,   -0.02441,   +0.00488,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
 316187344l,   -0.67257,   +1.22419,   +0.88783,   -0.90723,   -0.03564,   -0.00586,  -35.30566,  +21.54551,  -33.69961,   +0.00000,   +0.00000;
