Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
3965147333l,   -0.02690,   +0.05354,   -0.07518,   -0.11328,   +0.88721,   +0.43652,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965149889l,   -0.02584,   +0.04503,   -0.07838,   -0.12109,   +0.88672,   +0.43848,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965152448l,   -0.02265,   +0.04928,   -0.07944,   -0.11572,   +0.87646,   +0.43799,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965155012l,   -0.01839,   +0.05035,   -0.07731,   -0.11182,   +0.88428,   +0.43555,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965157574l,   -0.01094,   +0.03970,   -0.07731,   -0.12158,   +0.88721,   +0.43164,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965160144l,   -0.00668,   +0.04822,   -0.07518,   -0.12061,   +0.88232,   +0.43115,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965162703l,   +0.00183,   +0.03438,   -0.06561,   -0.11572,   +0.88525,   +0.42529,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965165252l,   +0.00289,   +0.03438,   -0.06348,   -0.11768,   +0.87744,   +0.42725,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965167820l,   +0.01141,   +0.03013,   -0.06454,   -0.10791,   +0.87305,   +0.41309,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965170390l,   +0.00822,   +0.02374,   -0.05177,   -0.11328,   +0.88525,   +0.42480,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965172933l,   +0.01354,   +0.01736,   -0.04964,   -0.10986,   +0.88135,   +0.42627,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965175496l,   +0.01567,   +0.01097,   -0.04645,   -0.11816,   +0.88086,   +0.41992,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965178056l,   +0.02631,   +0.00778,   -0.03900,   -0.11621,   +0.89111,   +0.41943,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965180616l,   +0.02844,   -0.00499,   -0.03687,   -0.11426,   +0.88477,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965183180l,   +0.03163,   -0.00499,   -0.03261,   -0.11426,   +0.87939,   +0.42285,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965187966l,   +0.03376,   -0.01989,   -0.02197,   -0.11084,   +0.88232,   +0.41992,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965190468l,   +0.03589,   -0.02734,   -0.01665,   -0.11670,   +0.87793,   +0.42529,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965193025l,   +0.03908,   -0.03160,   -0.01027,   -0.11816,   +0.87695,   +0.42676,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965195587l,   +0.04014,   -0.03266,   -0.00388,   -0.12451,   +0.88574,   +0.41309,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965198139l,   +0.03482,   -0.04011,   -0.00069,   -0.11621,   +0.88477,   +0.43604,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965200697l,   +0.04121,   -0.04331,   +0.00357,   -0.11670,   +0.87695,   +0.41748,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965203266l,   +0.03908,   -0.04543,   +0.00463,   -0.11572,   +0.88086,   +0.42139,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965205834l,   +0.04440,   -0.04650,   +0.00676,   -0.12207,   +0.87744,   +0.42627,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965208403l,   +0.04972,   -0.05182,   +0.00676,   -0.11621,   +0.87842,   +0.42920,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965210944l,   +0.04972,   -0.05075,   +0.00570,   -0.10986,   +0.88672,   +0.42725,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965213507l,   +0.05398,   -0.05501,   +0.00463,   -0.10693,   +0.88574,   +0.44434,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965216066l,   +0.04759,   -0.05075,   +0.00251,   -0.11084,   +0.88086,   +0.43994,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965218628l,   +0.04759,   -0.05075,   +0.00463,   -0.11279,   +0.88135,   +0.43652,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965221193l,   +0.04759,   -0.04543,   +0.00570,   -0.11914,   +0.87939,   +0.43506,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965223769l,   +0.04653,   -0.04437,   +0.00783,   -0.11084,   +0.87939,   +0.44287,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965226322l,   +0.04866,   -0.03798,   +0.00357,   -0.10986,   +0.88232,   +0.43018,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965228881l,   +0.04546,   -0.03266,   +0.01102,   -0.10742,   +0.88135,   +0.43262,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965231443l,   +0.04334,   -0.03373,   +0.00038,   -0.11572,   +0.89258,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965234007l,   +0.04227,   -0.03266,   +0.00038,   -0.11279,   +0.87891,   +0.44336,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965236575l,   +0.04014,   -0.02628,   -0.00175,   -0.11426,   +0.88477,   +0.44580,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965239131l,   +0.03482,   -0.03373,   -0.00388,   -0.11377,   +0.88965,   +0.43408,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965241691l,   +0.03269,   -0.02521,   -0.00814,   -0.10791,   +0.88721,   +0.40918,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965244256l,   +0.03589,   -0.02841,   -0.01133,   -0.10205,   +0.88525,   +0.42383,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965246813l,   +0.03269,   -0.02521,   -0.01772,   -0.10742,   +0.89160,   +0.42383,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965249375l,   +0.02737,   -0.02734,   -0.01665,   -0.11670,   +0.89258,   +0.41602,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965251987l,   +0.02844,   -0.03053,   -0.02410,   -0.10205,   +0.89404,   +0.44287,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965254494l,   +0.03376,   -0.02734,   -0.01984,   -0.11230,   +0.88867,   +0.42090,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965257054l,   +0.02418,   -0.02628,   -0.01665,   -0.10693,   +0.88818,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965259635l,   +0.02631,   -0.02415,   -0.01984,   -0.10889,   +0.89355,   +0.42480,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965262183l,   +0.02844,   -0.02309,   -0.02304,   -0.09570,   +0.88281,   +0.43066,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965264743l,   +0.02205,   -0.02202,   -0.01984,   -0.10254,   +0.88232,   +0.41602,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965267304l,   +0.02205,   -0.02202,   -0.02516,   -0.10938,   +0.89551,   +0.43262,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965269868l,   +0.02631,   -0.01670,   -0.02410,   -0.10352,   +0.89160,   +0.43701,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965272426l,   +0.01992,   -0.01457,   -0.02836,   -0.10400,   +0.89062,   +0.43701,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965274999l,   +0.01992,   -0.00925,   -0.02942,   -0.10254,   +0.89502,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965277570l,   +0.01673,   -0.00393,   -0.02516,   -0.10596,   +0.89502,   +0.44287,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965280110l,   +0.01141,   -0.00074,   -0.02623,   -0.10986,   +0.89648,   +0.44189,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965282679l,   +0.01460,   +0.00565,   -0.02304,   -0.10498,   +0.88525,   +0.43018,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965285242l,   +0.01354,   +0.00884,   -0.02623,   -0.10400,   +0.89600,   +0.44775,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965287803l,   +0.00928,   +0.01097,   -0.02091,   -0.10596,   +0.89355,   +0.44141,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965290352l,   +0.00822,   +0.01203,   -0.02623,   -0.10498,   +0.89600,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965292940l,   +0.00609,   +0.01310,   -0.02623,   -0.11279,   +0.89551,   +0.42041,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965295487l,   +0.00609,   +0.01629,   -0.02197,   -0.11035,   +0.88477,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965298037l,   +0.00715,   +0.01523,   -0.02729,   -0.10742,   +0.88135,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965300597l,   +0.00609,   +0.01736,   -0.02516,   -0.12451,   +0.88379,   +0.44287,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965303160l,   +0.01034,   +0.01629,   -0.01772,   -0.11475,   +0.88428,   +0.43115,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965305718l,   +0.01034,   +0.01416,   -0.01984,   -0.10205,   +0.88086,   +0.43652,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965308288l,   +0.01460,   +0.01523,   -0.01452,   -0.12061,   +0.87939,   +0.43799,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965310838l,   +0.01779,   +0.00671,   -0.01452,   -0.11572,   +0.88574,   +0.41797,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965313403l,   +0.00715,   +0.01097,   -0.01239,   -0.11377,   +0.88477,   +0.43359,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965315962l,   +0.01034,   +0.00778,   -0.01239,   -0.11475,   +0.89355,   +0.43213,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965318522l,   +0.00928,   +0.00246,   -0.01665,   -0.10986,   +0.88721,   +0.44043,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965321088l,   +0.00928,   -0.00286,   -0.01984,   -0.11084,   +0.87598,   +0.43164,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965323657l,   +0.01460,   -0.00819,   -0.01984,   -0.11230,   +0.88135,   +0.44385,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965326222l,   +0.01034,   -0.01351,   -0.01984,   -0.10693,   +0.88770,   +0.42676,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965328762l,   +0.00609,   -0.01670,   -0.01665,   -0.10107,   +0.88281,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965331323l,   +0.00502,   -0.01883,   -0.01984,   -0.10645,   +0.88818,   +0.45264,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965333887l,   +0.00396,   -0.02096,   -0.01559,   -0.10205,   +0.88867,   +0.43799,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965336447l,   +0.00822,   -0.01883,   -0.01346,   -0.10205,   +0.89893,   +0.44824,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965339009l,   +0.01567,   -0.01989,   -0.00707,   -0.09570,   +0.89014,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965341601l,   +0.01673,   -0.02096,   -0.00175,   -0.10254,   +0.88135,   +0.45654,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965344142l,   +0.01567,   -0.01670,   -0.00175,   -0.10254,   +0.89111,   +0.45508,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965346693l,   +0.02205,   -0.02096,   +0.00995,   -0.11035,   +0.89111,   +0.45264,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965349255l,   +0.02099,   -0.01351,   +0.01208,   -0.10693,   +0.88721,   +0.45508,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965351819l,   +0.02099,   -0.01138,   +0.01528,   -0.10352,   +0.88721,   +0.44336,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965354374l,   +0.01567,   -0.00925,   +0.01634,   -0.10107,   +0.88770,   +0.44043,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965356938l,   +0.01567,   -0.01244,   +0.00783,   -0.10889,   +0.88965,   +0.45703,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965359508l,   +0.01460,   -0.01138,   +0.00251,   -0.11475,   +0.89014,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965362114l,   +0.00715,   -0.00819,   -0.01239,   -0.11377,   +0.89404,   +0.44141,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965364702l,   +0.00502,   -0.00499,   -0.02942,   -0.09814,   +0.88525,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965367255l,   +0.00502,   -0.00074,   -0.03368,   -0.10059,   +0.89600,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965369799l,   +0.00822,   -0.00606,   -0.04751,   -0.09473,   +0.89502,   +0.44678,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965372361l,   +0.00715,   -0.00074,   -0.04858,   -0.10254,   +0.90088,   +0.45410,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965374920l,   +0.00077,   +0.00565,   -0.05603,   -0.09375,   +0.89844,   +0.44141,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965377482l,   +0.00077,   +0.00884,   -0.05390,   -0.09424,   +0.89844,   +0.45215,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965380044l,   -0.00030,   +0.01948,   -0.05390,   -0.09521,   +0.90234,   +0.44482,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965382617l,   -0.00030,   +0.02374,   -0.04858,   -0.08984,   +0.90430,   +0.44336,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965385188l,   +0.00183,   +0.03651,   -0.04751,   -0.09375,   +0.90674,   +0.43945,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965387729l,   -0.00136,   +0.03438,   -0.04006,   -0.08008,   +0.90771,   +0.45850,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965390297l,   +0.00715,   +0.04183,   -0.04006,   -0.09082,   +0.89941,   +0.45459,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965392852l,   +0.00396,   +0.04503,   -0.04219,   -0.09229,   +0.89795,   +0.45557,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965395421l,   -0.00349,   +0.04609,   -0.03900,   -0.08447,   +0.89990,   +0.42920,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965397970l,   +0.00609,   +0.04396,   -0.04006,   -0.07959,   +0.89502,   +0.45068,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965400537l,   -0.00349,   +0.04503,   -0.04751,   -0.09814,   +0.89990,   +0.46533,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965403118l,   -0.00030,   +0.05247,   -0.04006,   -0.09863,   +0.90186,   +0.44922,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965405669l,   +0.00502,   +0.04609,   -0.04432,   -0.10498,   +0.89648,   +0.45020,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965408224l,   -0.00349,   +0.04290,   -0.04538,   -0.10010,   +0.89307,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965410783l,   +0.00715,   +0.04396,   -0.04006,   -0.10596,   +0.89648,   +0.45264,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965413346l,   +0.00289,   +0.04183,   -0.04006,   -0.10059,   +0.88721,   +0.44629,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965415905l,   +0.00609,   +0.04077,   -0.03368,   -0.10400,   +0.89551,   +0.44727,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965418471l,   +0.00502,   +0.03332,   -0.02729,   -0.10596,   +0.90967,   +0.45361,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965421049l,   +0.00396,   +0.03013,   -0.01984,   -0.10596,   +0.89551,   +0.45898,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965423602l,   +0.00289,   +0.02587,   -0.01878,   -0.10840,   +0.89990,   +0.44678,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965426154l,   +0.00715,   +0.02480,   -0.01452,   -0.11523,   +0.90186,   +0.43701,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965428716l,   +0.00077,   +0.02161,   -0.01133,   -0.10986,   +0.90039,   +0.44629,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965431276l,   +0.00715,   +0.00671,   -0.00814,   -0.10547,   +0.89062,   +0.44775,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965433863l,   +0.00077,   +0.00352,   -0.00388,   -0.10498,   +0.89795,   +0.45166,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965436401l,   +0.00077,   -0.00499,   +0.00038,   -0.11279,   +0.89844,   +0.44824,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965438975l,   +0.00077,   -0.01564,   +0.00038,   -0.10352,   +0.88916,   +0.44238,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965441539l,   -0.00349,   -0.02415,   +0.00251,   -0.11475,   +0.88574,   +0.44678,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965444084l,   -0.00668,   -0.02947,   +0.00889,   -0.10840,   +0.89355,   +0.42773,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965446644l,   +0.00077,   -0.04118,   +0.00463,   -0.11182,   +0.89600,   +0.43848,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965449206l,   -0.00455,   -0.04969,   +0.01315,   -0.09961,   +0.89648,   +0.44043,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965451767l,   -0.00349,   -0.05501,   +0.00570,   -0.10938,   +0.88672,   +0.42773,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965454347l,   -0.00668,   -0.05927,   +0.01421,   -0.10254,   +0.89307,   +0.42285,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965456918l,   -0.00668,   -0.06246,   +0.00995,   -0.10059,   +0.87695,   +0.45361,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965459473l,   -0.00455,   -0.06140,   +0.00995,   -0.09619,   +0.89502,   +0.44092,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965462028l,   -0.01520,   -0.06778,   +0.00676,   -0.09961,   +0.89160,   +0.43896,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965464574l,   -0.01626,   -0.06140,   +0.00783,   -0.09619,   +0.89453,   +0.42578,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965467132l,   -0.00881,   -0.06246,   +0.00783,   -0.09766,   +0.88916,   +0.43408,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965469694l,   -0.00988,   -0.05714,   +0.00676,   -0.10498,   +0.88721,   +0.43652,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965472264l,   -0.01200,   -0.04756,   +0.00570,   -0.09668,   +0.89014,   +0.44141,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965474841l,   -0.01200,   -0.04118,   +0.00570,   -0.09766,   +0.88428,   +0.43604,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965477398l,   -0.01094,   -0.03692,   +0.00463,   -0.10400,   +0.88428,   +0.43604,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965479940l,   -0.00988,   -0.02521,   -0.00175,   -0.10303,   +0.89014,   +0.44775,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965482504l,   -0.00668,   -0.01989,   +0.00038,   -0.09619,   +0.88135,   +0.44238,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965485063l,   -0.01626,   -0.00712,   +0.00038,   -0.10693,   +0.87842,   +0.45459,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965487655l,   -0.01307,   +0.00246,   -0.00282,   -0.09961,   +0.87939,   +0.44971,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965490183l,   -0.01307,   +0.01310,   -0.01027,   -0.10645,   +0.88574,   +0.44482,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965492750l,   -0.00349,   +0.02055,   -0.01027,   -0.10840,   +0.88672,   +0.43848,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965495325l,   -0.00243,   +0.02480,   -0.01346,   -0.10254,   +0.89014,   +0.44092,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965497865l,   +0.00077,   +0.03758,   -0.01665,   -0.10205,   +0.87793,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965500428l,   +0.00289,   +0.03864,   -0.01346,   -0.10938,   +0.87793,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965502987l,   +0.00928,   +0.04183,   -0.00707,   -0.10547,   +0.88867,   +0.44043,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965505557l,   +0.01247,   +0.04609,   -0.01665,   -0.11084,   +0.87988,   +0.44678,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965508108l,   +0.00609,   +0.04503,   -0.00920,   -0.10498,   +0.88672,   +0.42432,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965510670l,   +0.01141,   +0.03864,   -0.00388,   -0.10742,   +0.87793,   +0.44727,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965513253l,   +0.00396,   +0.04183,   -0.00920,   -0.11230,   +0.88770,   +0.42188,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965515795l,   +0.01247,   +0.03864,   -0.00601,   -0.11035,   +0.89258,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965518356l,   +0.00822,   +0.03013,   -0.01027,   -0.10645,   +0.88672,   +0.42871,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965520917l,   +0.00928,   +0.01842,   -0.01452,   -0.10791,   +0.89111,   +0.44727,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965523496l,   -0.00668,   +0.02268,   -0.02091,   -0.10889,   +0.89648,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965526037l,   -0.00349,   +0.01523,   -0.02623,   -0.11279,   +0.89453,   +0.43262,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965528599l,   -0.01200,   +0.00884,   -0.03155,   -0.11230,   +0.89990,   +0.41602,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965531159l,   -0.01413,   +0.00139,   -0.04219,   -0.10498,   +0.88281,   +0.42627,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965533723l,   -0.01307,   +0.00246,   -0.03900,   -0.10303,   +0.89258,   +0.42725,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965536284l,   -0.02371,   +0.00139,   -0.04645,   -0.11084,   +0.87695,   +0.43848,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965538843l,   -0.01839,   +0.00033,   -0.05603,   -0.11182,   +0.88232,   +0.44971,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965541410l,   -0.02584,   +0.01203,   -0.05390,   -0.11572,   +0.88916,   +0.42480,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965543986l,   -0.02158,   +0.00671,   -0.06241,   -0.11035,   +0.87061,   +0.43750,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965546529l,   -0.01839,   +0.00991,   -0.05922,   -0.10889,   +0.87891,   +0.44287,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965549093l,   -0.01307,   +0.01736,   -0.06135,   -0.11768,   +0.88574,   +0.43652,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965551652l,   -0.00455,   +0.02055,   -0.06028,   -0.11035,   +0.87012,   +0.44727,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965554212l,   +0.00077,   +0.03225,   -0.05709,   -0.11182,   +0.87305,   +0.41943,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965556774l,   +0.00715,   +0.03864,   -0.05603,   -0.10791,   +0.87451,   +0.43115,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965559351l,   +0.01567,   +0.03651,   -0.05709,   -0.12061,   +0.87793,   +0.42236,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965561906l,   +0.02205,   +0.04290,   -0.06135,   -0.11768,   +0.87012,   +0.43506,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965564456l,   +0.02631,   +0.04396,   -0.05603,   -0.11914,   +0.87842,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965567025l,   +0.02950,   +0.04715,   -0.06028,   -0.12354,   +0.87646,   +0.43311,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965569600l,   +0.03589,   +0.04609,   -0.05816,   -0.11377,   +0.86816,   +0.42188,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
3965572137l,   +0.05078,   +0.04077,   -0.05709,   -0.11963,   +0.87451,   +0.42969,  -63.91231,  -20.09707,  +11.00039,   +0.00000,   +0.00000;
